user_id,name,age,gender,city,income_bracket,product_id,product_name,category,brand,price_paid,rating_given,timestamp
499,Advika Nair,31,Other,Chennai,Lower-Middle,1437,Homely Home 472,Home,Homely,3466.01,5.0,2025-05-11 04:24:04
990,Ira Patel,35,Other,Ahmedabad,Middle,1291,Quillhouse Book 902,Books,Quillhouse,112.46,4.1,2025-05-11 04:33:04
922,Zara Khan,38,Male,Jaipur,Low,1064,NovaTech Electronic 981,Electronics,NovaTech,2013.69,3.2,2025-05-11 05:06:04
330,Saanvi Patel,35,Male,Kolkata,Upper-Middle,1041,DailyFresh Grocery 631,Grocery,DailyFresh,353.6,4.8,2025-05-11 07:16:04
438,Diya Mukherjee,24,Other,Jaipur,Low,1304,PureFarm Grocery 820,Grocery,PureFarm,234.11,4.7,2025-05-11 07:37:04
826,Ira Singh,27,Female,Delhi,Low,1080,Strider Sport 777,Sports,Strider,8206.66,2.8,2025-05-11 07:42:04
194,Saanvi Reddy,37,Female,Delhi,Lower-Middle,1877,Quillhouse Book 819,Books,Quillhouse,1573.49,4.7,2025-05-11 07:59:04
150,Aryan Khan,31,Female,Hyderabad,Middle,1667,StoryArc Book 689,Books,StoryArc,158.4,4.6,2025-05-11 08:31:04
61,Anaya Mukherjee,18,Female,Bengaluru,Upper-Middle,1404,Auralux Electronic 104,Electronics,Auralux,66935.11,4.8,2025-05-11 08:54:04
150,Aryan Khan,31,Female,Hyderabad,Middle,1747,Leaf&Line Book 299,Books,Leaf&Line,1155.23,3.4,2025-05-11 10:31:04
170,Anaya Patel,18,Other,Kochi,Low,1020,GoodGrain Grocery 475,Grocery,GoodGrain,306.87,5.0,2025-05-11 13:20:04
760,Shreya Khan,27,Other,Mumbai,Upper-Middle,1610,Pageturn Book 490,Books,Pageturn,466.93,4.7,2025-05-11 13:21:04
915,Neeraj Mehta,25,Other,Delhi,Middle,1152,Leaf&Line Book 691,Books,Leaf&Line,1237.8,4.7,2025-05-11 18:50:04
472,Diya Sharma,32,Other,Hyderabad,Low,1781,Funfinity Toy 606,Toys,Funfinity,1392.1,4.9,2025-05-11 19:14:04
765,Diya Singh,29,Female,Ahmedabad,Low,1704,StoryArc Book 194,Books,StoryArc,1077.65,5.0,2025-05-11 19:22:04
200,Ishan Mukherjee,22,Female,Kolkata,Middle,1858,Auralux Electronic 550,Electronics,Auralux,73037.5,4.1,2025-05-11 19:28:04
231,Kabir Mehta,40,Female,Mumbai,High,1445,GearGrid Automotive 239,Automotive,GearGrid,7227.01,5.0,2025-05-11 20:03:04
508,Saanvi Mukherjee,41,Male,Bengaluru,Middle,1145,Nestica Home 218,Home,Nestica,3373.41,3.9,2025-05-11 20:17:04
574,Rohan Nair,26,Other,Bengaluru,Low,1167,NutriGo Grocery 224,Grocery,NutriGo,415.3,3.9,2025-05-11 22:25:04
584,Ira Nair,35,Other,Kochi,Upper-Middle,1746,Velora Fashion 318,Fashion,Velora,2534.25,4.4,2025-05-11 23:15:04
336,Diya Mehta,29,Male,Pune,Middle,1650,Quillhouse Book 977,Books,Quillhouse,542.34,4.2,2025-05-12 00:27:04
807,Ira Nair,32,Other,Kochi,Upper-Middle,1630,CasaCore Home 405,Home,CasaCore,25537.23,4.9,2025-05-12 03:51:04
368,Vikram Reddy,48,Other,Bengaluru,Upper-Middle,1473,Electra Electronic 450,Electronics,Electra,20326.07,3.5,2025-05-12 05:10:04
479,Rohan Patel,28,Female,Mumbai,Middle,1527,Funfinity Toy 710,Toys,Funfinity,3783.88,3.3,2025-05-12 05:54:04
595,Anaya Das,30,Other,Pune,Middle,1194,Auralux Electronic 127,Electronics,Auralux,16068.41,3.7,2025-05-12 06:14:04
172,Aryan Das,30,Other,Ahmedabad,Low,1576,CasaCore Home 432,Home,CasaCore,20081.86,4.1,2025-05-12 06:35:04
670,Anaya Singh,28,Female,Ahmedabad,Middle,1831,Silka Beauty 806,Beauty,Silka,121.44,5.0,2025-05-12 06:42:04
141,Neeraj Mukherjee,37,Other,Mumbai,Lower-Middle,1132,Pageturn Book 109,Books,Pageturn,746.01,4.3,2025-05-12 11:21:04
193,Aryan Khan,26,Male,Kochi,Lower-Middle,1904,RidePro Automotive 841,Automotive,RidePro,844.71,3.9,2025-05-12 14:22:04
455,Shreya Khan,41,Male,Bengaluru,Middle,1517,Saffra Fashion 508,Fashion,Saffra,5906.12,3.9,2025-05-12 14:57:04
608,Ira Mukherjee,35,Other,Hyderabad,Middle,1317,Flexion Sport 263,Sports,Flexion,14823.4,4.2,2025-05-12 16:37:04
105,Mira Singh,24,Other,Bengaluru,Upper-Middle,1782,Silka Beauty 480,Beauty,Silka,1945.28,3.7,2025-05-12 17:33:04
598,Neeraj Singh,22,Other,Pune,Upper-Middle,1992,Autonix Automotive 333,Automotive,Autonix,14626.54,3.8,2025-05-12 17:46:04
595,Anaya Das,30,Other,Pune,Middle,1786,ModeX Fashion 870,Fashion,ModeX,4059.29,4.8,2025-05-12 17:57:04
366,Yash Patel,28,Male,Hyderabad,Upper-Middle,1856,ModeX Fashion 162,Fashion,ModeX,4566.76,4.4,2025-05-12 18:46:04
594,Diya Patel,21,Female,Jaipur,Lower-Middle,1975,Homely Home 731,Home,Homely,26666.9,3.8,2025-05-12 19:05:04
676,Kavya Das,18,Other,Kolkata,Lower-Middle,1045,Bloomly Beauty 800,Beauty,Bloomly,712.39,4.4,2025-05-12 19:44:04
183,Aryan Sharma,32,Other,Bengaluru,Lower-Middle,1326,Lumine Beauty 543,Beauty,Lumine,3094.17,4.0,2025-05-12 20:10:04
223,Vikram Das,34,Female,Delhi,Middle,1679,Saffra Fashion 845,Fashion,Saffra,1793.66,4.0,2025-05-12 20:45:04
310,Mira Singh,22,Female,Kolkata,Upper-Middle,1528,PixelPeak Electronic 670,Electronics,PixelPeak,1462.29,4.2,2025-05-12 21:00:04
760,Shreya Khan,27,Other,Mumbai,Upper-Middle,1171,PixelPeak Electronic 754,Electronics,PixelPeak,83394.81,3.4,2025-05-12 21:39:04
519,Kabir Mukherjee,38,Other,Mumbai,Middle,1351,SwiftFit Sport 492,Sports,SwiftFit,7122.45,3.7,2025-05-12 21:42:04
596,Tarun Reddy,36,Female,Kochi,Upper-Middle,1623,GlowGrid Home 918,Home,GlowGrid,5688.6,4.1,2025-05-12 22:58:04
628,Mira Khan,22,Female,Bengaluru,Upper-Middle,1142,GearGrid Automotive 890,Automotive,GearGrid,8804.14,3.5,2025-05-13 02:32:04
48,Zara Reddy,29,Male,Kochi,Lower-Middle,1787,BluePine Fashion 658,Fashion,BluePine,3288.82,4.0,2025-05-13 03:33:04
417,Kabir Sharma,26,Female,Pune,Middle,1717,ModeX Fashion 868,Fashion,ModeX,2332.27,4.2,2025-05-13 05:43:04
485,Yash Patel,25,Male,Kolkata,Middle,1967,PetVibe Pet 554,Pets,PetVibe,5454.33,4.1,2025-05-13 08:50:04
133,Shreya Singh,31,Female,Delhi,Lower-Middle,1838,Bloomly Beauty 516,Beauty,Bloomly,317.47,3.9,2025-05-13 09:27:04
640,Kavya Das,39,Other,Pune,Lower-Middle,1992,Autonix Automotive 333,Automotive,Autonix,13368.98,4.9,2025-05-13 09:36:04
306,Yash Nair,29,Male,Jaipur,Middle,1796,Auralux Electronic 367,Electronics,Auralux,24860.04,3.5,2025-05-13 09:46:04
587,Shreya Nair,36,Other,Kochi,Middle,1172,Athletiq Sport 712,Sports,Athletiq,12097.26,4.1,2025-05-13 11:52:04
315,Neeraj Patel,45,Male,Pune,Middle,1225,Saffra Fashion 633,Fashion,Saffra,1275.89,4.4,2025-05-13 13:09:04
994,Kavya Singh,42,Male,Hyderabad,Low,1831,Silka Beauty 806,Beauty,Silka,125.28,4.7,2025-05-13 16:04:04
629,Diya Sharma,18,Other,Ahmedabad,Middle,1889,Auralux Electronic 557,Electronics,Auralux,59533.63,4.6,2025-05-13 20:07:04
36,Ishan Das,34,Other,Hyderabad,Middle,1928,Athletiq Sport 931,Sports,Athletiq,12851.02,3.4,2025-05-14 00:35:04
833,Kavya Khan,29,Male,Delhi,Middle,1370,Funfinity Toy 195,Toys,Funfinity,643.55,5.0,2025-05-14 01:36:04
559,Advika Reddy,36,Female,Hyderabad,Low,1238,CasaCore Home 783,Home,CasaCore,28336.76,4.4,2025-05-14 01:55:04
290,Ishan Reddy,35,Female,Chennai,Upper-Middle,1854,GreenBarn Grocery 103,Grocery,GreenBarn,237.1,4.4,2025-05-14 03:45:04
271,Rohan Nair,18,Male,Mumbai,Lower-Middle,1946,Electra Electronic 120,Electronics,Electra,30519.5,4.5,2025-05-14 04:58:04
786,Vikram Patel,20,Other,Jaipur,Upper-Middle,1693,Autonix Automotive 792,Automotive,Autonix,9049.47,4.8,2025-05-14 06:11:04
512,Ira Mukherjee,32,Female,Kochi,Upper-Middle,1706,NutriGo Grocery 928,Grocery,NutriGo,115.39,4.2,2025-05-14 07:30:04
590,Mira Sharma,25,Female,Jaipur,Upper-Middle,1287,CasaCore Home 399,Home,CasaCore,9617.65,3.9,2025-05-14 09:01:04
452,Kabir Sharma,39,Male,Mumbai,High,1566,Bloomly Beauty 987,Beauty,Bloomly,171.77,3.6,2025-05-14 09:14:04
804,Advika Mukherjee,41,Female,Kochi,Upper-Middle,1409,CasaCore Home 770,Home,CasaCore,10950.57,4.6,2025-05-14 11:56:04
690,Aarav Sharma,22,Other,Hyderabad,Lower-Middle,1835,Flexion Sport 416,Sports,Flexion,10427.08,4.3,2025-05-14 12:41:04
50,Nikhil Reddy,25,Male,Mumbai,Middle,1671,Furnio Home 302,Home,Furnio,14291.27,4.0,2025-05-14 13:14:04
960,Zara Mehta,29,Female,Kolkata,Upper-Middle,1880,Inkspire Book 555,Books,Inkspire,1091.78,4.9,2025-05-14 14:07:04
81,Advika Mehta,30,Male,Kochi,Middle,1349,Furnio Home 973,Home,Furnio,24258.23,4.5,2025-05-14 15:08:04
19,Kavya Iyer,27,Other,Chennai,Low,1630,CasaCore Home 405,Home,CasaCore,24488.77,4.7,2025-05-14 15:10:04
36,Ishan Das,34,Other,Hyderabad,Middle,1127,Furnio Home 899,Home,Furnio,12266.42,4.7,2025-05-14 16:58:04
564,Tarun Das,31,Female,Jaipur,Middle,1913,KiddiCo Toy 377,Toys,KiddiCo,171.79,4.7,2025-05-14 18:00:04
582,Rohan Mukherjee,39,Other,Kolkata,Upper-Middle,1453,Auralux Electronic 331,Electronics,Auralux,42960.77,4.6,2025-05-14 18:12:04
179,Neeraj Reddy,39,Other,Kochi,Middle,1509,Whiskerly Pet 300,Pets,Whiskerly,13088.48,4.2,2025-05-14 20:13:04
934,Riya Mehta,43,Other,Kochi,Lower-Middle,1248,JoyBox Toy 766,Toys,JoyBox,1221.29,4.7,2025-05-14 22:19:04
133,Shreya Singh,31,Female,Delhi,Lower-Middle,1970,UrbanLeaf Fashion 624,Fashion,UrbanLeaf,2425.49,3.8,2025-05-14 22:22:04
87,Ishan Das,36,Female,Kolkata,Middle,1517,Saffra Fashion 508,Fashion,Saffra,5092.63,4.1,2025-05-14 22:31:04
249,Kavya Das,33,Female,Mumbai,Upper-Middle,1831,Silka Beauty 806,Beauty,Silka,109.86,4.3,2025-05-14 23:01:04
875,Yash Khan,25,Male,Delhi,Upper-Middle,1528,PixelPeak Electronic 670,Electronics,PixelPeak,1892.55,4.2,2025-05-15 00:15:04
681,Diya Mehta,30,Other,Ahmedabad,Lower-Middle,1764,Funfinity Toy 540,Toys,Funfinity,179.27,4.6,2025-05-15 01:36:04
667,Saanvi Mehta,35,Female,Kochi,Upper-Middle,1826,ZenWare Electronic 207,Electronics,ZenWare,32089.98,5.0,2025-05-15 01:41:04
35,Diya Reddy,42,Male,Ahmedabad,Lower-Middle,1199,Leaf&Line Book 950,Books,Leaf&Line,569.79,5.0,2025-05-15 03:25:04
236,Aarav Reddy,30,Female,Delhi,Low,1670,PeakPro Sport 752,Sports,PeakPro,4326.57,4.3,2025-05-15 05:47:04
476,Diya Das,35,Male,Ahmedabad,Upper-Middle,1114,NovaTech Electronic 386,Electronics,NovaTech,61480.9,4.4,2025-05-15 05:58:04
208,Neeraj Reddy,37,Other,Chennai,Lower-Middle,1789,Naturra Beauty 179,Beauty,Naturra,1980.63,4.3,2025-05-15 06:58:04
999,Kabir Patel,19,Male,Ahmedabad,Middle,1424,CasaCore Home 298,Home,CasaCore,3057.38,4.9,2025-05-15 09:23:04
198,Nikhil Sharma,24,Other,Bengaluru,Lower-Middle,1824,GlowGrid Home 826,Home,GlowGrid,5787.33,4.1,2025-05-15 09:25:04
464,Tarun Das,25,Male,Delhi,Middle,1738,Whiskerly Pet 975,Pets,Whiskerly,4862.94,3.6,2025-05-15 10:03:04
199,Mira Singh,42,Male,Bengaluru,Lower-Middle,1386,RoadRite Automotive 131,Automotive,RoadRite,18451.91,3.7,2025-05-15 10:13:04
114,Tarun Reddy,20,Other,Pune,Upper-Middle,1099,PureGlow Beauty 630,Beauty,PureGlow,1782.21,3.6,2025-05-15 12:28:04
952,Advika Singh,31,Female,Bengaluru,Middle,1002,Lumine Beauty 182,Beauty,Lumine,3123.6,3.4,2025-05-15 12:30:04
125,Aryan Nair,27,Male,Kolkata,Low,1311,Furnio Home 668,Home,Furnio,28999.62,4.7,2025-05-15 12:34:04
162,Mira Mehta,19,Other,Jaipur,Lower-Middle,1656,Tailspin Pet 996,Pets,Tailspin,8568.9,2.9,2025-05-15 12:41:04
377,Ira Khan,26,Other,Kolkata,Low,1547,Toyverse Toy 837,Toys,Toyverse,1442.22,4.7,2025-05-15 12:45:04
896,Riya Das,30,Other,Pune,High,1630,CasaCore Home 405,Home,CasaCore,24511.57,4.4,2025-05-15 13:19:04
819,Ishan Reddy,37,Male,Jaipur,Upper-Middle,1384,Velora Fashion 826,Fashion,Velora,1555.32,4.5,2025-05-15 14:58:04
264,Kabir Mehta,25,Female,Kochi,Middle,1586,DailyFresh Grocery 170,Grocery,DailyFresh,245.01,4.3,2025-05-15 16:11:04
112,Saanvi Singh,33,Male,Hyderabad,Upper-Middle,1480,PlayPulse Toy 163,Toys,PlayPulse,1251.18,3.9,2025-05-15 17:47:04
262,Diya Mehta,18,Other,Jaipur,Low,1866,Quillhouse Book 430,Books,Quillhouse,746.7,3.6,2025-05-15 18:06:04
776,Aarav Nair,44,Male,Kochi,Lower-Middle,1280,Flexion Sport 429,Sports,Flexion,2448.29,5.0,2025-05-15 18:23:04
877,Yash Mehta,25,Male,Hyderabad,Low,1619,PlayPulse Toy 931,Toys,PlayPulse,2654.59,2.8,2025-05-15 23:12:04
173,Riya Reddy,23,Female,Bengaluru,Middle,1210,Strider Sport 590,Sports,Strider,17688.0,4.7,2025-05-15 23:49:04
283,Anaya Iyer,32,Other,Mumbai,High,1899,Auralux Electronic 672,Electronics,Auralux,28599.71,4.2,2025-05-15 23:55:04
351,Diya Nair,40,Female,Jaipur,Middle,1142,GearGrid Automotive 890,Automotive,GearGrid,11941.21,5.0,2025-05-16 01:27:04
155,Anaya Mukherjee,18,Other,Kolkata,Low,1713,StoryArc Book 467,Books,StoryArc,1171.86,3.3,2025-05-16 01:27:04
940,Neeraj Khan,25,Female,Ahmedabad,Upper-Middle,1779,Funfinity Toy 471,Toys,Funfinity,3612.57,4.3,2025-05-16 02:00:04
210,Diya Khan,47,Male,Chennai,Upper-Middle,1630,CasaCore Home 405,Home,CasaCore,23554.29,4.0,2025-05-16 03:33:04
930,Ishan Mehta,20,Female,Kolkata,Lower-Middle,1977,Funfinity Toy 734,Toys,Funfinity,4898.43,2.3,2025-05-16 04:37:04
849,Saanvi Mukherjee,29,Other,Mumbai,Lower-Middle,1395,RoadRite Automotive 500,Automotive,RoadRite,7498.34,5.0,2025-05-16 05:00:04
374,Diya Singh,29,Other,Pune,Upper-Middle,1257,Naturra Beauty 552,Beauty,Naturra,1757.05,3.8,2025-05-16 06:59:04
773,Tarun Reddy,22,Female,Kochi,High,1117,Lumine Beauty 869,Beauty,Lumine,926.72,4.1,2025-05-16 07:02:04
914,Aryan Patel,41,Other,Kochi,High,1543,Whiskerly Pet 566,Pets,Whiskerly,2879.4,5.0,2025-05-16 08:42:04
853,Riya Iyer,31,Other,Mumbai,Lower-Middle,1483,SwiftFit Sport 163,Sports,SwiftFit,1427.46,4.1,2025-05-16 09:08:04
117,Zara Iyer,35,Male,Pune,Lower-Middle,1817,ModeX Fashion 321,Fashion,ModeX,1019.19,3.7,2025-05-16 09:39:04
892,Advika Sharma,29,Male,Bengaluru,Upper-Middle,1589,Saffra Fashion 481,Fashion,Saffra,1494.88,4.4,2025-05-16 11:02:04
792,Ira Reddy,35,Other,Hyderabad,Lower-Middle,1262,Inkspire Book 387,Books,Inkspire,152.45,3.9,2025-05-16 11:20:04
998,Yash Nair,45,Male,Mumbai,Upper-Middle,1392,Strider Sport 439,Sports,Strider,2692.64,3.2,2025-05-16 18:37:04
772,Shreya Sharma,27,Male,Chennai,Upper-Middle,1578,GoodGrain Grocery 420,Grocery,GoodGrain,455.11,3.4,2025-05-16 18:40:04
766,Kavya Mukherjee,18,Male,Hyderabad,Middle,1452,Tailspin Pet 919,Pets,Tailspin,230.77,4.4,2025-05-16 19:01:04
215,Nikhil Iyer,39,Other,Jaipur,Middle,1484,PixelPeak Electronic 159,Electronics,PixelPeak,50470.62,4.6,2025-05-16 23:01:04
555,Aryan Das,39,Female,Kochi,Low,1525,GoodGrain Grocery 985,Grocery,GoodGrain,161.43,4.2,2025-05-16 23:07:04
889,Saanvi Mukherjee,34,Male,Ahmedabad,Lower-Middle,1591,Whiskerly Pet 408,Pets,Whiskerly,9291.02,4.1,2025-05-17 00:10:04
637,Diya Iyer,25,Female,Jaipur,Upper-Middle,1942,GlowGrid Home 288,Home,GlowGrid,12722.77,4.5,2025-05-17 01:26:04
677,Kabir Das,24,Female,Hyderabad,Lower-Middle,1722,Naturra Beauty 738,Beauty,Naturra,2933.43,3.9,2025-05-17 10:25:04
68,Neeraj Iyer,33,Female,Jaipur,Middle,1554,Pageturn Book 462,Books,Pageturn,541.68,4.6,2025-05-17 12:37:04
526,Vikram Iyer,40,Male,Kolkata,Middle,1240,GlowGrid Home 700,Home,GlowGrid,20189.79,4.3,2025-05-17 13:34:04
468,Aryan Khan,36,Other,Chennai,Upper-Middle,1657,TorqueX Automotive 643,Automotive,TorqueX,2467.69,4.0,2025-05-17 13:42:04
452,Kabir Sharma,39,Male,Mumbai,High,1161,Tailspin Pet 459,Pets,Tailspin,8366.59,5.0,2025-05-17 15:10:04
739,Advika Mehta,18,Female,Bengaluru,Low,1491,KiddiCo Toy 198,Toys,KiddiCo,616.44,3.9,2025-05-17 15:51:04
599,Tarun Patel,31,Other,Delhi,Middle,1216,Leaf&Line Book 351,Books,Leaf&Line,771.08,5.0,2025-05-17 16:07:04
523,Advika Sharma,32,Male,Mumbai,Lower-Middle,1151,Pawfect Pet 215,Pets,Pawfect,1691.91,4.6,2025-05-17 16:14:04
75,Anaya Reddy,36,Male,Jaipur,Upper-Middle,1379,PureFarm Grocery 404,Grocery,PureFarm,392.99,3.6,2025-05-17 22:08:04
228,Zara Singh,22,Female,Chennai,Lower-Middle,1869,Electra Electronic 881,Electronics,Electra,31168.27,3.7,2025-05-17 22:10:04
354,Diya Nair,44,Male,Bengaluru,Middle,1546,CasaCore Home 353,Home,CasaCore,5374.27,4.8,2025-05-17 22:19:04
205,Tarun Mukherjee,39,Other,Ahmedabad,Middle,1148,BluePine Fashion 713,Fashion,BluePine,2886.32,4.7,2025-05-17 22:23:04
207,Aryan Khan,18,Male,Hyderabad,Lower-Middle,1173,Homely Home 773,Home,Homely,26370.3,3.6,2025-05-18 00:18:04
619,Nikhil Mehta,36,Male,Pune,High,1601,Flexion Sport 582,Sports,Flexion,17221.65,4.5,2025-05-18 00:30:04
49,Anaya Singh,35,Male,Delhi,Middle,1256,NovaTech Electronic 480,Electronics,NovaTech,57995.68,4.5,2025-05-18 01:20:04
134,Tarun Mehta,28,Other,Hyderabad,High,1067,Flexion Sport 343,Sports,Flexion,14858.42,3.8,2025-05-18 05:50:04
255,Advika Das,28,Other,Chennai,Middle,1409,CasaCore Home 770,Home,CasaCore,12103.63,4.5,2025-05-18 06:12:04
112,Saanvi Singh,33,Male,Hyderabad,Upper-Middle,1328,FurEver Pet 865,Pets,FurEver,1068.27,4.1,2025-05-18 06:38:04
961,Aryan Mukherjee,30,Male,Mumbai,Lower-Middle,1013,Athletiq Sport 180,Sports,Athletiq,14701.87,4.2,2025-05-18 06:42:04
440,Neeraj Mukherjee,47,Male,Pune,Middle,1402,KiddiCo Toy 653,Toys,KiddiCo,2843.01,3.3,2025-05-18 10:02:04
949,Yash Sharma,27,Other,Ahmedabad,Upper-Middle,1330,GreenBarn Grocery 146,Grocery,GreenBarn,265.7,4.3,2025-05-18 10:22:04
661,Aryan Reddy,48,Male,Kolkata,Low,1321,GreenBarn Grocery 566,Grocery,GreenBarn,284.95,3.0,2025-05-18 15:16:04
653,Tarun Khan,37,Female,Ahmedabad,Middle,1082,Pawfect Pet 552,Pets,Pawfect,9248.98,3.4,2025-05-18 15:52:04
519,Kabir Mukherjee,38,Other,Mumbai,Middle,1248,JoyBox Toy 766,Toys,JoyBox,1210.78,3.8,2025-05-18 17:15:04
450,Saanvi Patel,38,Male,Kolkata,Middle,1191,GoodGrain Grocery 778,Grocery,GoodGrain,453.77,3.6,2025-05-18 17:43:04
802,Rohan Nair,32,Other,Delhi,Middle,1093,RidePro Automotive 774,Automotive,RidePro,9484.39,3.0,2025-05-18 17:50:04
851,Aarav Iyer,34,Female,Kochi,Upper-Middle,1087,Homely Home 790,Home,Homely,28458.8,3.5,2025-05-18 21:09:04
636,Aarav Nair,24,Other,Hyderabad,Lower-Middle,1069,Auralux Electronic 981,Electronics,Auralux,35524.36,4.9,2025-05-18 21:43:04
480,Advika Mukherjee,32,Female,Jaipur,Middle,1648,NovaTech Electronic 457,Electronics,NovaTech,81969.97,4.2,2025-05-19 01:15:04
989,Vikram Reddy,29,Male,Jaipur,Middle,1705,GreenBarn Grocery 519,Grocery,GreenBarn,203.75,3.7,2025-05-19 02:11:04
441,Riya Patel,33,Male,Kochi,Middle,1735,ZenWare Electronic 467,Electronics,ZenWare,56978.02,4.3,2025-05-19 03:14:04
677,Kabir Das,24,Female,Hyderabad,Lower-Middle,1573,GreenBarn Grocery 378,Grocery,GreenBarn,139.65,3.7,2025-05-19 07:09:04
402,Riya Reddy,19,Male,Kochi,Upper-Middle,1183,NovaTech Electronic 537,Electronics,NovaTech,21570.23,4.7,2025-05-19 09:14:04
104,Riya Das,38,Male,Kochi,Middle,1767,PlayPulse Toy 311,Toys,PlayPulse,2691.28,4.1,2025-05-19 10:09:04
203,Ishan Patel,18,Female,Ahmedabad,Middle,1691,Leaf&Line Book 369,Books,Leaf&Line,643.85,3.1,2025-05-19 12:08:04
220,Vikram Nair,45,Female,Bengaluru,Middle,1628,GlowGrid Home 629,Home,GlowGrid,20544.57,3.8,2025-05-19 14:21:04
995,Ishan Mehta,46,Female,Bengaluru,Lower-Middle,1645,Bloomly Beauty 282,Beauty,Bloomly,3126.13,4.5,2025-05-19 15:11:04
206,Zara Das,30,Other,Ahmedabad,Middle,1794,StoryArc Book 505,Books,StoryArc,1437.35,4.5,2025-05-19 15:16:04
286,Ishan Singh,34,Male,Mumbai,Upper-Middle,1975,Homely Home 731,Home,Homely,21166.36,3.8,2025-05-19 15:28:04
170,Anaya Patel,18,Other,Kochi,Low,1327,PlayPulse Toy 792,Toys,PlayPulse,579.5,2.6,2025-05-19 15:39:04
827,Vikram Patel,34,Male,Chennai,Middle,1928,Athletiq Sport 931,Sports,Athletiq,13142.94,4.7,2025-05-19 17:06:04
264,Kabir Mehta,25,Female,Kochi,Middle,1588,SwiftFit Sport 563,Sports,SwiftFit,8644.26,4.0,2025-05-19 19:26:04
7,Saanvi Iyer,32,Female,Bengaluru,Upper-Middle,1580,Homely Home 679,Home,Homely,16313.09,3.0,2025-05-19 19:51:04
6,Saanvi Khan,18,Male,Pune,Upper-Middle,1969,GlowGrid Home 620,Home,GlowGrid,15516.74,3.9,2025-05-19 22:06:04
503,Diya Das,45,Male,Kolkata,Lower-Middle,1724,Electra Electronic 115,Electronics,Electra,12934.26,4.6,2025-05-19 22:23:04
35,Diya Reddy,42,Male,Ahmedabad,Lower-Middle,1470,Leaf&Line Book 106,Books,Leaf&Line,1180.32,3.7,2025-05-19 23:08:04
651,Nikhil Mukherjee,35,Male,Chennai,Lower-Middle,1972,Funfinity Toy 452,Toys,Funfinity,3777.92,3.2,2025-05-20 02:10:04
926,Diya Khan,34,Male,Jaipur,Middle,1455,Furnio Home 738,Home,Furnio,24647.7,4.3,2025-05-20 04:00:04
313,Anaya Nair,37,Female,Pune,Middle,1431,PeakPro Sport 764,Sports,PeakPro,9240.94,4.5,2025-05-20 04:26:04
246,Mira Singh,41,Other,Delhi,Lower-Middle,1782,Silka Beauty 480,Beauty,Silka,2246.55,3.8,2025-05-20 04:56:04
978,Aryan Sharma,37,Male,Ahmedabad,Middle,1126,Velora Fashion 422,Fashion,Velora,3847.79,4.3,2025-05-20 06:05:04
446,Diya Patel,35,Male,Chennai,Lower-Middle,1412,BluePine Fashion 756,Fashion,BluePine,3936.87,4.5,2025-05-20 10:36:04
383,Vikram Mehta,18,Other,Pune,Upper-Middle,1298,Leaf&Line Book 943,Books,Leaf&Line,209.16,3.6,2025-05-20 11:54:04
874,Riya Iyer,18,Male,Kochi,Low,1833,GoodGrain Grocery 846,Grocery,GoodGrain,144.38,4.7,2025-05-20 14:39:04
164,Saanvi Khan,28,Female,Pune,Middle,1741,Saffra Fashion 482,Fashion,Saffra,1539.76,5.0,2025-05-20 15:40:04
711,Ira Iyer,26,Other,Hyderabad,Lower-Middle,1901,PureGlow Beauty 300,Beauty,PureGlow,3691.87,4.8,2025-05-20 16:01:04
32,Nikhil Khan,22,Male,Mumbai,Middle,1317,Flexion Sport 263,Sports,Flexion,14101.74,3.8,2025-05-20 16:41:04
863,Riya Nair,33,Other,Chennai,Middle,1912,GreenBarn Grocery 820,Grocery,GreenBarn,82.8,4.1,2025-05-20 16:54:04
191,Ira Reddy,33,Female,Jaipur,Middle,1154,NutriGo Grocery 775,Grocery,NutriGo,425.32,3.4,2025-05-20 17:39:04
263,Kabir Sharma,22,Male,Bengaluru,Middle,1508,Lumine Beauty 937,Beauty,Lumine,3055.06,4.3,2025-05-20 18:05:04
669,Ira Mehta,18,Other,Jaipur,Middle,1138,Tailspin Pet 299,Pets,Tailspin,775.21,4.1,2025-05-20 18:48:04
465,Nikhil Mehta,37,Male,Ahmedabad,Middle,1301,Silka Beauty 517,Beauty,Silka,4607.94,4.0,2025-05-20 20:12:04
295,Yash Singh,37,Male,Delhi,Lower-Middle,1804,Flexion Sport 135,Sports,Flexion,9601.79,3.8,2025-05-20 22:06:04
236,Aarav Reddy,30,Female,Delhi,Low,1495,Tailspin Pet 219,Pets,Tailspin,10194.68,3.8,2025-05-20 23:13:04
645,Ishan Mukherjee,37,Other,Pune,Upper-Middle,1655,Homely Home 463,Home,Homely,23865.22,4.5,2025-05-20 23:17:04
137,Zara Nair,36,Other,Mumbai,Middle,1620,Bloomly Beauty 541,Beauty,Bloomly,4311.59,4.2,2025-05-20 23:35:04
550,Aarav Mukherjee,35,Other,Mumbai,Upper-Middle,1778,RidePro Automotive 490,Automotive,RidePro,19134.81,4.4,2025-05-20 23:49:04
450,Saanvi Patel,38,Male,Kolkata,Middle,1350,GlowGrid Home 988,Home,GlowGrid,1553.71,3.6,2025-05-21 00:07:04
635,Kabir Mehta,36,Male,Kochi,Middle,1689,ModeX Fashion 655,Fashion,ModeX,2657.6,4.4,2025-05-21 00:33:04
